observation_id,source,dataset,cycle,geography,source_poll_id,source_question_id,population,reported_n,reported_n_basis,estimate_basis,survey_n,estimate_n,basis_review_status,basis_evidence,basis_notes,selection_status,source_quality_flags,population_n,question_construct,availability_status,documented_release_date,availability_evidence,availability_notes,archive_created_date,n_conflict_values,metadata_version
538:senate:3524,538,senate,2002,NM,25532,30772,unknown,405.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3525,538,senate,2002,NM,25572,30812,unknown,905.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3526,538,senate,2002,NC,6094,27016,unknown,625.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3527,538,senate,2002,NC,25684,30924,unknown,525.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3528,538,senate,2002,NC,72974,136889,unknown,679.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3529,538,senate,2002,NC,73403,137570,unknown,679.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3530,538,senate,2002,NC,25530,30770,unknown,625.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3531,538,senate,2002,NC,25480,30720,unknown,603.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3532,538,senate,2002,NC,63792,117445,unknown,611.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3533,538,senate,2002,NC,25529,30769,unknown,625.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3534,538,senate,2002,NC,72973,136888,unknown,679.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3535,538,senate,2002,NC,63793,117446,unknown,611.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3536,538,senate,2002,NC,64864,120119,unknown,560.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3537,538,senate,2002,NC,25683,30923,unknown,525.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3538,538,senate,2002,NC,25682,30922,unknown,525.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3539,538,senate,2002,OK,25439,30679,unknown,500.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3540,538,senate,2002,OK,54878,137571,unknown,710.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3541,538,senate,2002,OK,54880,117089,unknown,750.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3542,538,senate,2002,OK,54879,117384,unknown,710.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3543,538,senate,2002,OK,54881,117388,unknown,710.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3544,538,senate,2002,OK,54882,117390,unknown,710.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3545,538,senate,2002,OR,73205,137217,unknown,500.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3546,538,senate,2002,OR,25600,137451,unknown,600.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3547,538,senate,2002,OR,25449,30689,unknown,608.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3548,538,senate,2002,OR,25599,30839,unknown,600.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3549,538,senate,2002,OR,25598,30838,unknown,604.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3550,538,senate,2002,OR,25448,30688,unknown,608.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3551,538,senate,2002,RI,25463,30703,unknown,405.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3552,538,senate,2002,RI,25424,30664,unknown,418.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3553,538,senate,2002,SC,54925,137573,unknown,764.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3554,538,senate,2002,SC,25481,30721,unknown,600.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3555,538,senate,2002,SC,25688,30928,unknown,500.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3556,538,senate,2002,SC,54928,137572,unknown,764.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3557,538,senate,2002,SC,25534,30774,unknown,625.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3558,538,senate,2002,SC,54930,117392,unknown,764.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3559,538,senate,2002,SC,54931,117394,unknown,764.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3560,538,senate,2002,SC,25533,30773,unknown,625.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3561,538,senate,2002,SC,54933,117396,unknown,764.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3562,538,senate,2002,SD,25692,30932,unknown,500.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3563,538,senate,2002,SD,25537,30777,unknown,805.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3564,538,senate,2002,SD,73218,137232,unknown,400.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3565,538,senate,2002,SD,72886,136756,unknown,679.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3566,538,senate,2002,SD,25505,30745,unknown,600.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3567,538,senate,2002,SD,25691,30931,unknown,500.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3568,538,senate,2002,SD,73176,137178,unknown,874.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3569,538,senate,2002,SD,25487,30727,unknown,553.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3570,538,senate,2002,SD,25504,30744,unknown,600.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3571,538,senate,2002,SD,25536,30776,unknown,805.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3572,538,senate,2002,SD,25568,30808,unknown,500.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3573,538,senate,2002,SD,25567,30807,unknown,500.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3574,538,senate,2002,SD,25690,30930,unknown,500.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3575,538,senate,2002,SD,25472,30712,unknown,685.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3576,538,senate,2002,SD,73211,137225,unknown,679.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3577,538,senate,2002,SD,25689,30929,unknown,500.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3578,538,senate,2002,TN,25484,30724,unknown,600.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3579,538,senate,2002,TN,25649,30889,unknown,504.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3580,538,senate,2002,TN,25694,30934,unknown,500.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3581,538,senate,2002,TN,25539,30779,unknown,625.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3582,538,senate,2002,TN,25548,30788,unknown,600.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3583,538,senate,2002,TN,25415,30655,unknown,600.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3584,538,senate,2002,TN,54945,137574,unknown,726.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3585,538,senate,2002,TN,25693,30933,unknown,500.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3586,538,senate,2002,TN,25648,30888,unknown,504.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3587,538,senate,2002,TN,72891,136767,unknown,679.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3588,538,senate,2002,TN,63704,117231,unknown,600.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3589,538,senate,2002,TN,25547,30787,unknown,600.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3590,538,senate,2002,TN,54948,117397,unknown,726.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3591,538,senate,2002,TN,25456,30696,unknown,819.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3592,538,senate,2002,TN,25538,30778,unknown,625.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3593,538,senate,2002,TN,54950,117398,unknown,726.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3594,538,senate,2002,TX,25596,137733,unknown,1000.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:3595,538,senate,2002,TX,25698,30938,unknown,602.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
